time,PT-04C,PT-04B,PT-04A,DPT-07
79624.0,22.0,22.3,22.3,24.4
79654.0,22.0,22.3,22.3,24.4
79684.0,22.0,22.3,22.3,24.5
79714.0,22.0,22.3,22.3,24.3
79744.0,22.0,22.3,22.3,24.2
79774.0,22.0,22.3,22.3,24.2
79804.0,22.0,22.3,22.3,24.2
79834.0,22.0,22.3,22.3,24.2
79864.0,22.0,22.3,22.3,24.2
79894.0,22.0,22.3,22.3,24.2
79924.0,22.0,22.3,22.3,24.2
79954.0,22.0,22.3,22.3,24.2
79984.0,22.2,22.5,22.4,24.3
80014.0,22.0,22.3,22.4,24.3
80044.0,22.0,22.3,22.3,24.2
80074.0,22.0,22.3,22.3,24.2
80104.0,22.0,22.3,22.3,24.1
80134.0,22.0,22.3,22.3,24.1
80164.0,22.0,22.3,22.3,24.1
80194.0,22.0,22.3,22.3,24.1
80224.0,22.0,22.3,22.3,24.1
80254.0,22.0,22.3,22.3,24.1
80284.0,22.0,22.3,22.3,24.2
80314.0,22.0,22.3,22.3,24.2
80344.0,22.0,22.3,22.3,24.1
80374.0,22.0,22.3,22.3,24.1
80404.0,22.0,22.3,22.3,24.1
80434.0,22.0,22.3,22.3,24.1
80464.0,22.0,22.3,22.3,24.1
80494.0,22.0,22.3,22.3,24.0
80524.0,22.0,22.3,22.3,24.0
80554.0,22.0,22.3,22.3,24.0
80584.0,22.0,22.3,22.3,24.0
80614.0,22.0,22.3,22.3,23.5
80644.0,22.0,22.3,22.3,24.0
80674.0,22.0,22.3,22.3,24.1
80704.0,22.0,22.3,22.3,24.0
80734.0,22.0,22.3,22.3,24.0
80764.0,22.0,22.3,22.3,23.9
80794.0,22.0,22.3,22.3,23.4
80824.0,22.0,22.3,22.3,22.5
80854.0,22.0,22.3,22.3,22.0
80884.0,22.1,22.4,22.4,21.9
80914.0,21.9,22.2,22.3,21.2
80944.0,21.9,22.2,22.2,21.5
80974.0,22.0,22.3,22.3,21.7
81004.0,22.0,22.3,22.3,22.0
81034.0,22.0,22.3,22.3,22.2
81064.0,22.0,22.3,22.3,22.5
81094.0,22.2,22.5,22.4,22.8
81124.0,22.4,22.7,22.6,23.0
81154.0,22.6,22.9,22.8,23.1
81184.0,22.8,23.1,23.0,23.2
81214.0,23.1,23.4,23.3,23.2
81244.0,23.4,23.7,23.6,23.1
81274.0,23.7,24.0,23.9,23.0
81304.0,23.9,24.2,24.2,23.0
81334.0,24.0,24.2,23.8,24.1
81364.0,24.3,24.7,24.7,24.0
81394.0,23.9,24.2,24.1,23.9
81424.0,23.9,24.2,24.1,23.8
81454.0,23.9,24.2,24.1,23.8
81484.0,23.9,24.2,24.2,23.8
81514.0,23.9,24.2,24.2,23.8
81544.0,23.9,24.2,24.2,23.8
81574.0,23.9,24.2,24.2,23.9
81604.0,23.9,24.2,24.2,23.9
81634.0,23.5,23.8,23.7,23.9
81664.0,24.0,24.3,24.3,23.9
81694.0,23.6,23.8,23.8,24.0
81724.0,24.0,24.3,24.3,24.0
81754.0,23.6,23.9,23.8,24.1
81784.0,24.0,24.3,24.2,24.1
81814.0,23.9,24.1,23.9,24.4
81844.0,24.3,24.5,24.6,24.5
81874.0,24.0,24.3,24.2,24.4
81904.0,24.9,25.2,25.0,24.3
81934.0,23.8,24.2,24.4,24.3
81964.0,24.0,24.2,24.1,24.2
81994.0,24.1,24.4,24.3,24.2
82024.0,23.9,24.2,24.2,24.2
82054.0,23.9,24.2,24.2,24.2
82084.0,23.9,24.2,24.2,24.2
82114.0,23.9,24.2,24.2,24.2
82144.0,24.5,24.8,24.5,24.3
82174.0,23.9,24.3,24.3,24.4
82204.0,23.9,24.3,24.2,24.4
82234.0,23.9,24.3,24.2,24.4
82264.0,23.9,24.3,24.2,24.4
82294.0,23.9,24.3,24.2,24.3
82324.0,23.9,24.3,24.2,24.3
82354.0,23.9,24.3,24.2,24.3
82384.0,23.9,24.3,24.2,24.3
82414.0,23.9,24.3,24.2,24.3
82444.0,23.9,24.3,24.2,24.3
82474.0,23.9,24.3,24.2,24.2
82504.0,23.9,24.3,24.2,24.2
82534.0,23.9,24.3,24.2,24.2
82564.0,23.9,24.3,24.2,24.2
82594.0,23.9,24.3,24.2,24.2
82624.0,23.9,24.3,24.2,24.2
82654.0,23.9,24.3,24.2,24.2
82684.0,23.9,24.3,24.2,24.2
82714.0,23.8,24.1,24.2,24.2
82744.0,23.8,24.1,24.2,24.2
82774.0,23.8,24.1,24.2,24.2
82804.0,23.8,24.1,24.1,24.6
82834.0,23.7,24.0,24.1,25.4
82864.0,23.7,24.0,24.0,26.0
82894.0,23.6,23.9,24.0,26.4
82924.0,23.6,23.9,23.9,26.6
82954.0,23.5,23.8,23.9,26.6
82984.0,23.5,23.8,23.7,26.2
83014.0,23.4,23.7,23.7,25.8
83044.0,23.4,23.7,23.6,25.4
83074.0,23.3,23.5,23.5,25.1
83104.0,23.1,23.5,23.5,24.8
83134.0,23.0,23.3,23.3,24.6
83164.0,22.9,23.2,23.2,23.7
83194.0,22.7,23.1,23.1,24.2
83224.0,22.6,23.0,23.0,24.1
83254.0,22.4,22.8,22.8,23.8
83284.0,22.3,22.7,22.7,23.8
83314.0,22.0,22.3,22.4,23.8
83344.0,22.0,22.3,22.2,23.8
83374.0,22.0,22.3,22.2,23.1
83404.0,22.0,22.3,22.2,22.6
83434.0,22.0,22.3,22.2,22.4
83464.0,22.0,22.3,22.2,22.4
83494.0,22.0,22.3,22.2,22.6
83524.0,22.0,22.3,22.2,22.7
83554.0,22.0,22.3,22.2,22.8
83584.0,22.1,22.4,22.4,23.0
83614.0,22.0,22.3,22.3,22.8
83644.0,22.0,22.3,22.3,23.0
83674.0,22.0,22.3,22.3,23.3
83704.0,22.0,22.3,22.3,23.5
83734.0,22.0,22.3,22.3,23.6
83764.0,22.0,22.3,22.3,23.6
83794.0,22.0,22.3,22.3,23.7
83824.0,22.0,22.3,22.3,23.8
83854.0,22.0,22.3,22.3,23.9
83884.0,22.0,22.3,22.3,23.9
83914.0,22.0,22.3,22.3,24.0
83944.0,22.0,22.3,22.3,24.0
83974.0,22.0,22.3,22.3,24.0
84004.0,22.1,22.4,22.3,23.8
84034.0,22.1,22.4,22.3,23.8
84064.0,22.1,22.4,22.4,23.7
84094.0,22.2,22.5,22.4,23.7
84124.0,22.2,22.5,22.5,23.7
84154.0,22.4,22.6,22.7,23.6
84184.0,22.5,22.7,22.8,23.6
84214.0,22.6,22.9,22.9,23.5
84244.0,22.7,23.0,23.0,23.5
84274.0,22.8,23.1,23.1,23.6
84304.0,22.9,23.2,23.2,23.6
84334.0,23.1,23.3,23.4,23.7
84364.0,23.2,23.4,23.4,23.7
84394.0,23.3,23.6,23.5,23.7
84424.0,23.4,23.7,23.6,23.7
84454.0,23.4,23.7,23.6,23.8
84484.0,23.5,23.8,23.8,23.8
84514.0,23.5,23.8,23.8,23.8
84544.0,23.7,24.0,23.9,23.8
84574.0,23.7,24.0,23.9,23.9
84604.0,23.8,24.1,24.0,23.9
84634.0,23.8,24.1,24.0,23.9
84664.0,23.9,24.2,24.1,24.0
84694.0,23.9,24.2,24.1,24.0
84724.0,23.9,24.2,24.1,24.0
84754.0,23.9,24.2,24.1,24.0
84784.0,23.9,24.2,24.1,24.0
84814.0,23.9,24.2,24.1,24.0
84844.0,23.9,24.2,24.1,24.0
84874.0,23.9,24.2,24.1,24.1
84904.0,24.6,24.8,24.7,24.1
84934.0,23.9,24.2,24.2,24.1
84964.0,24.0,24.3,24.2,24.1
84994.0,23.9,24.2,24.2,24.1
85024.0,23.9,24.2,24.2,24.2
85054.0,23.9,24.2,24.2,24.2
85084.0,23.9,24.2,24.2,24.2
85114.0,23.9,24.2,24.2,24.2
85144.0,23.9,24.2,24.2,24.2
85174.0,23.9,24.2,24.2,24.1
85204.0,23.9,24.2,24.2,24.1
85234.0,23.9,24.2,24.2,24.1
85264.0,23.9,24.2,24.2,24.1
85294.0,23.9,24.2,24.2,24.1
85324.0,23.9,24.2,24.2,24.1
85354.0,23.9,24.2,24.2,24.1
85384.0,23.9,24.2,24.2,24.1
85414.0,23.9,24.2,24.2,24.1
85444.0,23.9,24.2,24.2,24.1
85474.0,23.9,24.2,24.2,24.1
85504.0,23.9,24.2,24.2,24.1
85534.0,23.9,24.2,24.2,24.1
85564.0,23.9,24.2,24.2,24.1
85594.0,23.9,24.2,24.2,24.0
85624.0,23.9,24.2,24.2,24.0
85654.0,23.9,24.2,24.2,24.0
85684.0,23.9,24.2,24.2,24.0
85714.0,23.9,24.2,24.2,24.0
85744.0,23.9,24.2,24.2,24.0
85774.0,23.9,24.2,24.2,24.0
85804.0,23.9,24.2,24.2,24.0
85834.0,23.9,24.2,24.2,24.0
85864.0,23.9,24.2,24.2,24.0
85894.0,23.9,24.2,24.2,24.0
85924.0,23.9,24.2,24.2,24.0
85954.0,23.9,24.2,24.2,24.0
85984.0,23.9,24.2,24.2,24.0
86014.0,23.9,24.2,24.2,24.0
86044.0,23.9,24.2,24.2,24.0
86074.0,23.9,24.2,24.2,24.0
86104.0,23.9,24.2,24.2,24.0
86134.0,23.9,24.2,24.2,24.0
86164.0,23.9,24.2,24.2,24.1
86194.0,23.9,24.2,24.2,24.1
86224.0,23.9,24.2,24.2,24.1
86254.0,24.0,24.2,23.9,24.2
86284.0,24.2,24.5,24.6,24.4
86314.0,23.7,24.0,23.9,24.4
86344.0,23.9,24.2,24.2,24.9
86374.0,23.7,24.0,23.9,25.7
86391.0,23.7,24.0,23.9,25.7
